id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4914124552671866,2061540914,英英布谷,乌克兰：一辆俄罗斯T-80被摧毁。先是撞上了地雷，然后被FPV无人机摧毁。#俄罗斯##乌克兰##乌克兰反攻##俄乌战争#L英英布谷的微博视频,,,,"俄罗斯,乌克兰,乌克兰反攻,俄乌战争",2,4,46,2023-06-18 23:27,,,,
4914123123201446,2061540914,英英布谷,“为你关心的事情而战，但要以一种能让其他人加入你的方式来做。”露丝·巴德·金斯伯格2022年2月24日至2023年6月18日敌军总战损：（昨天歼敌650，击落2架直升机，摧毁7辆坦克，23辆装甲车，13门大炮，1门多管火箭炮，16个其它设备。）#乌克兰##关注俄乌局势最新进展##俄罗斯##俄乌战争##乌克兰反,,,,"乌克兰,关注俄乌局势最新进展,俄罗斯,俄乌战争,乌克兰反攻",2,1,39,2023-06-18 23:21,,['https://wx2.sinaimg.cn/large/7ae09e32gy1hf2s8v5ie9j20bl0iwn2m.jpg'],,
4914120996162364,2061540914,英英布谷,典型的俄罗斯...欺诈。一名带有逮捕令的国际通缉战犯向非洲领导人抱怨说，他的行为完全符合《联合国宪章》。也许我们漏掉了什么……《联合国宪章》对侵犯他国领土、占领部分土地和制造准实体、屠杀、酷刑和抢劫人口、绑架儿童，然后，被击败，炸毁水坝和关键基础设施？联合国宪章对示威性处决、对囚犯的酷刑和公开审判有何规定？也许莫斯科国立国际关系学院教授其他版本的国际法？--乌克兰总统顾问波多利亚克#乌克兰##俄罗斯##俄乌战,,,,"乌克兰,俄罗斯,俄乌战争",5,9,134,2023-06-18 23:13,,['https://wx2.sinaimg.cn/large/7ae09e32gy1hf2s0g8nqxj20b40b4gly.jpg'],,
4914118949346502,2061540914,英英布谷,卫星图片：俄罗斯在赫尔松Rykove的仓库今天被摧毁。#乌克兰##俄罗斯##俄乌战争##俄乌局势#L英英布谷的微博视频,,,,"乌克兰,俄罗斯,俄乌战争,俄乌局势",0,3,40,2023-06-18 23:05,,,,
4914114303104422,5287106691,道口烧鸡达人,美帝的担忧L道口烧鸡达人的微博视频#俄乌战争#,,,,俄乌战争,4,0,4,2023-06-18 22:46,,,,
4914111278748819,5586933121,从宇宙黑洞飞出火凤凰,【《军事制高点｜冷战后俄首次境外部署核武器美“全球鹰”带领乌无人艇攻击俄舰队】乌军多次使用导弹攻击俄军重要人物，造成俄军少将在前线阵亡，俄信息为He频遭泄露？#俄乌战争##俄乌冲突#北约史上最大规模空演拉开帷幕，俄波罗的海舰队进行炮击军演，乌军无人舰艇偷袭俄军战舰，美军“全球鹰”一旁帮衬，白俄罗斯已开始接收俄战术核武器，俄乌冲突是否全面升级？#军事#就这样相关的话题，军事专家:邵永灵、魏东旭为你深度解析！（来源：央视网）O网页,,,,"俄乌战争,俄乌冲突,军事",0,0,0,2023-06-18 22:34,,,,
4914109864215019,2061540914,英英布谷,伦敦拨款1600万英镑支持乌克兰网络安全计划据路透社报道，基辅的其他盟友可能会另外提供900万英镑。英国政府表示，这将使基辅能够更有效地保护其关键基础设施免受俄罗斯的攻击。英国首相里希-苏纳克表示，这些资金将用于为乌克兰人提供重要服务的基础设施，从银行服务到能源供应。#乌克兰##英国##乌克兰局势##俄乌战争##俄乌局,,,,"乌克兰,英国,乌克兰局势,俄乌战争,俄乌局势",2,4,69,2023-06-18 22:29,,['https://wx1.sinaimg.cn/large/7ae09e32gy1hf2qqfihsyj20pk0cx79r.jpg'],,
4913769862404417,1999797901,吕培乔,梅德韦杰夫发出警告：从现在开始，无论是哪个国家，只要是帮助乌克兰攻击俄罗斯本土的，无论是军火提供者，还是援助武器的国家，都将被视为一个同案犯，那么他们将立即成为俄罗斯的合法打击目标，将得到毁灭性的报复。#俄乌局势新进展##俄乌战争#,,,,"俄乌局势新进展,俄乌战争",22,57,165,2023-06-17 23:58,,['https://wx2.sinaimg.cn/large/77327e8dgy1hf1ns307rdj20zk0k2div.jpg'],,
4913759371662777,1409194012,晨雾,《程墨：俄高超音速导弹再被全部拦截乌大反攻稳步推进》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O程墨：俄高超音速导弹再被全部拦截乌大反攻稳步推进,,,,"乌克兰局势,俄乌局势最新进展,俄乌战争速报,俄乌战争",2,3,18,2023-06-17 23:16,,,,
4913755954087784,1999797901,吕培乔,乌军投降的部队越来越多！最近两天，乌克兰武装部队第28机械化旅第2营的20名士兵在霍尔利夫卡市附近的进攻行动失败后向俄罗斯部队投降。几乎同时，在扎波罗热，乌克兰武装部队第23旅指挥部连同旅长和数十名军官一起被摧毁。今天，在哈尔科夫地区，乌克兰武装部队第23旅旅长什梅廖夫的遗体被送上坟墓。正是这个旅试图在顿涅茨克和扎波罗热地区的边界上前进。有趣的是，所有臭名昭著的西方装备，包括豹式坦克和布拉德利步兵战车，都被强制动员的旅使用，其中许多人一有机会就试图投降。#俄乌局势新进展##俄乌战,,,,"俄乌局势新进展,俄乌战争",1,3,13,2023-06-17 23:02,,['https://wx3.sinaimg.cn/large/77327e8dgy1hf1m6kqys3j20qo189gr0.jpg'],,
4913749276760858,1803554510,無風即風,基辛格最近就#俄乌战争#发话，要俄罗斯无条件接受欧洲要求，记得一年前老东西可是直接建议乌克兰割地求和的。这说明他当时就判断错误了。我比他看的更准，当得知俄罗斯打算占领乌克兰不走时，我就明确预判：乌克兰不会投降。普京会失败。后面果然如我所料——以哈尔科夫大溃败为例，俄乌战争的第一阶段宣告结束。也所以，以基辛格这样的世界级战略家看走眼就知道，我的眼光多么毒,,,,俄乌战争,5,38,73,2023-06-17 22:36,,,,
4913741039403261,6513040747,老李谈兵,让我们小回忆一下，北约雇佣兵在巴赫穆特的战斗。即使是北约退役或现役军人，也不能阻挡瓦格纳士兵的前进。北约雇佣兵经常在射击时，对面一发炮弹就打了过来，大概率飞进窗户。对方不讲武德。#军事历史全触达##俄乌战争##外军影像#L老李谈兵的微博视频,,,,"军事历史全触达,俄乌战争,外军影像",0,0,2,2023-06-17 22:03,,,,
4913738396208691,7817727456,红袍萤火虫11Pro,#俄乌战争#路透社制图：乌军当前反攻方向,,,,俄乌战争,4,1,4,2023-06-17 21:53,,['https://wx3.sinaimg.cn/large/008x4o2kgy1hf1k5ph1pzj30kh0k9qcp.jpg'],,
4913737250644496,7817727456,红袍萤火虫11Pro,#俄乌战争#《产经新闻》引述BBC报道称，俄军自开战以来，超过2000名校级以上军官阵亡，中校以上到将军级更有242人阵亡，是二战后最多的数字。,,,,俄乌战争,4,4,18,2023-06-17 21:48,,['https://wx4.sinaimg.cn/large/008x4o2kgy1hf1jzzdlklj30zo1n8am7.jpg'],,
4913735695076156,7817727456,红袍萤火虫11Pro,#俄乌战争#巴菲特的儿子前往阿夫迪夫卡，给乌军送去援助物资。他说将尽其所能支援乌克兰。巴菲特拥有约1200亿美元财富。L红袍萤火虫11Pro的微博视频,,,,俄乌战争,1,4,12,2023-06-17 21:42,,,,
4913734726190110,6571526548,寰亚看世界,#俄乌战争#俄军“柳叶刀”无人机袭击乌军军事装备集锦（第二集）L寰亚看世界的微博视频,,,,俄乌战争,12,37,174,2023-06-17 21:38,,,,
4913407645712453,2061540914,英英布谷,美国将再向乌克兰提供2.05亿美元的人道主义援助。自俄罗斯全面入侵以来，美国人提供的人道主义援助总额已超过21亿美元。--美国国务卿布林肯#美国##乌克兰##俄罗斯##俄乌战争##乌克兰局势#,,,,"美国,乌克兰,俄罗斯,俄乌战争,乌克兰局势",4,4,136,2023-06-16 23:58,,['https://wx2.sinaimg.cn/large/7ae09e32gy1hf0i5ft8unj20iw0cjq41.jpg'],,
4913406027500199,5544430396,萤火虫如我,这样是否属于核扩散？是否会激发东欧及东亚地区的核竞赛？#俄乌局势##乌克兰局势##俄乌战争##乌克兰##俄罗斯##美国##英国##德国##泽连斯基##拜登##普京##历史#乌克兰,,,,"俄乌局势,乌克兰局势,俄乌战争,乌克兰,俄罗斯,美国,英国,德国,泽连斯基,拜登,普京,历史",5,15,57,2023-06-16 23:52,,['https://wx1.sinaimg.cn/large/0063dRCIly1hf0hyhgwcjj30jz0m9tdi.jpg'],,
4913402151438999,2061540914,英英布谷,乌克兰第243TDF营不可战胜的战斗医务人员。满满的正能量。做为每天与伤亡打交道的人，这样的精神状态令人赞叹。乌克兰人韦大。#乌克兰##俄罗斯##乌克兰局势##俄乌战争##俄罗斯乌克兰#,,,,"乌克兰,俄罗斯,乌克兰局势,俄乌战争,俄罗斯乌克兰",2,4,112,2023-06-16 23:37,,['https://wx3.sinaimg.cn/large/7ae09e32gy1hf0hiy5ovgj20u00u0ake.jpg'],,
4913399818881539,5544430396,萤火虫如我,【德意志第三帝国曾经失业率为0甚至负数】进入1943年，德三兵源已开始枯竭，越来多的希特勒青年团员被征召入一线部队，而且年龄也越来越小。到1945年，12岁以上的团员都允许被征召入伍。#俄乌局势##乌克兰局势##俄乌战争##乌克兰##俄罗斯##美国##英国##德国##泽连斯基##拜登##普京##历史#乌,,,,"俄乌局势,乌克兰局势,俄乌战争,乌克兰,俄罗斯,美国,英国,德国,泽连斯基,拜登,普京,历史",3,8,63,2023-06-16 23:27,,['https://wx4.sinaimg.cn/large/0063dRCIly1hf0h4l47o3j30k00zc44g.jpg'],,
4913395838488105,2061540914,英英布谷,德国国防部长鲍里斯·皮斯托瑞斯(BorisPistorius)表示，德国将立即向乌克兰提供另外64枚用于爱国者系统的制导导弹。#乌克兰##德国##俄乌战争##乌克兰局势##俄罗斯乌克兰#,,,,"乌克兰,德国,俄乌战争,乌克兰局势,俄罗斯乌克兰",4,5,82,2023-06-16 23:11,,['https://wx3.sinaimg.cn/large/7ae09e32gy1hf0gthlqgfj20ko0di0x1.jpg'],,
4913395214582839,5544430396,萤火虫如我,在网易捡了一张图#俄乌局势##乌克兰局势##俄乌战争##乌克兰##俄罗斯##美国##英国##德国##泽连斯基##拜登##普京##历史#乌克兰,,,,"俄乌局势,乌克兰局势,俄乌战争,乌克兰,俄罗斯,美国,英国,德国,泽连斯基,拜登,普京,历史",88,89,797,2023-06-16 23:09,,['https://wx4.sinaimg.cn/large/0063dRCIgy1hf0gqurkd3j30hs0u2mzb.jpg'],,
4913394665130255,2061540914,英英布谷,泽连斯基：永远记住，我们乌克兰所有人的生命都归功于那些挺身而出捍卫我们人民的生命和我们的独立的人。必须尊重我们的战士，尊重我们战士的家人，尊重所有挺身而出保卫国家的人的妻子和丈夫。对这些人表示感谢是必须的。乌克兰知道如何感恩，这一点应该每天都表现出来。#乌克兰##俄乌战争##泽连斯基##乌克兰战争##俄罗斯乌克,,,,"乌克兰,俄乌战争,泽连斯基,乌克兰战争,俄罗斯乌克兰",10,11,240,2023-06-16 23:07,,"['https://wx4.sinaimg.cn/large/7ae09e32gy1hf0gobuh8cj21jk111dmd.jpg', 'https://wx2.sinaimg.cn/large/7ae09e32gy1hf0gofj9iij21jk111nno.jpg', 'https://wx1.sinaimg.cn/large/7ae09e32gy1hf0gogcc56j20u00k00vl.jpg', 'https://wx1.sinaimg.cn/large/7ae09e32gy1hf0gohebsmj20u00k0jvg.jpg']",,
4913384477429329,2028823583,凤凰全球连线,在#俄乌战争#的阴霾之下，被称为“俄罗斯版达沃斯”的#圣彼得堡国际经济论坛#如期展开。俄乌战争爆发以来，俄罗斯遭到了来自西方的极端经济制裁。在本届论坛上，俄罗斯向外界传递了积极的经济信号。在论坛上对经济展望乐观的俄罗斯，在战场上的形势却似乎越发严峻。乌克兰宣布“大反攻”以来，乌军已经夺去了超过一百平方公里的土地。普京日前松口称不拒绝和谈，但条件是西方要停止对乌的武器援助。而西方不仅不停止供武，还颇有加大规模的势头。在此形势下，俄乌和谈是否真的遥遥无期？战事难止制裁不断，俄罗斯经济能否承受重压？今晚22：30凤凰卫视中文台，@杨小舒舒，凤凰卫视特派记者尹莉，俄罗斯问题学者张弘，军事专家宋忠平，区域经济问题专家余南平，连线解读，俄罗斯的经济，俄乌战事，将会去向何,,,杨小舒舒,"俄乌战争,圣彼得堡国际经济论坛",0,2,3,2023-06-16 22:26,,['https://wx1.sinaimg.cn/large/78ed641fgy1hf0fgfwys2j20sg0g0tdc.jpg'],,
4913044826101150,2061540914,英英布谷,"欧洲外交事务负责人何塞普博雷尔说，欧盟国家已经完成了对24,000名乌克兰军队的培训。#乌克兰##欧盟##俄乌战争##乌克兰局势##俄罗斯乌克兰#",,,,"乌克兰,欧盟,俄乌战争,乌克兰局势,俄罗斯乌克兰",3,4,77,2023-06-15 23:57,,['https://wx3.sinaimg.cn/large/7ae09e32gy1hezchp6d0lj20wy0ictgm.jpg'],,
4913043395580510,1409194012,晨雾,《俄乌最新6月15日：两军厮杀异常惨烈，盟国聚会重申支持！》#乌克兰局势##俄乌局势最新进展##俄乌战争速报##俄乌战争##俄乌战争速报#O俄乌最新6月15日：两军厮杀异常惨烈，盟国聚会重申支持！,,,,"乌克兰局势,俄乌局势最新进展,俄乌战争速报,俄乌战争",2,1,13,2023-06-15 23:51,,,,
4913042049995825,6387517452,云中漫步_原创诗画,乌克兰大反攻，每天死亡的人数过千。面对俄罗斯早已筑好的防守工事，明知不可为而为之，完全就是自取灭亡。云中漫步艺术画廊#俄乌战争##关注俄乌局势最新进展#L云中漫步_原创诗画的微博视频,,,,"俄乌战争,关注俄乌局势最新进展",4,6,12,2023-06-15 23:46,,,,
4913038366344225,2061540914,英英布谷,乌克兰哈尔科夫的每一天，老人们都会聚在一起跳舞。#乌克兰##哈尔科夫##乌克兰局势##俄乌战争#L英英布谷的微博视频,,,,"乌克兰,哈尔科夫,乌克兰局势,俄乌战争",3,4,55,2023-06-15 23:31,,,,
4913034713634628,2061540914,英英布谷,挪威宣布它刚刚向乌克兰交付了另外7000发炮弹，并将很快与丹麦合作再交付9000发。斯堪的纳维亚对乌克兰的支持坚如磐石。#乌克兰##挪威##丹麦##乌克兰战争##乌克兰局势##俄乌战争#,,,,"乌克兰,挪威,丹麦,乌克兰战争,乌克兰局势,俄乌战争",10,11,320,2023-06-15 23:16,,['https://wx4.sinaimg.cn/large/7ae09e32gy1hezbbajdufj20ea07w420.jpg'],,
4913033404745663,2061540914,英英布谷,我们刚刚结束了乌克兰防务联络小组的第13次会议。它再次证明了自从我召开我们的第一次会议以来这个小组所特有的团结和决心。今天，我们收到了来自乌克兰的简报，以及关于未来培训计划和努力的简报，以维护和保持我们已经提供的设备，并确保乌克兰也能为未来的设备这样做。我们还听取了来自德国和波兰的朋友关于他们维护乌克兰新型豹式坦克的工作。我们来自荷兰和丹麦的同事分享了他们在训练乌克兰飞行员使用第四代战斗机（包括F-16）方面的计划取得的进展。我们仍然专注于满足乌克兰对陆基防空系统的迫切需求。这一点尤其重要，因为俄罗斯在过去一个月里无情地加强了对乌克兰城市的导弹和无人机袭击。由于来自世界各地的善意国家的历史性支持，乌克兰已做好准备迎接未来的挑战。只要需要，我们将一直与乌克兰站在一起。--美国国防部长奥斯汀#乌克兰##美国##乌克兰局势##俄乌战争##俄乌局势新进,,,,"乌克兰,美国,乌克兰局势,俄乌战争,俄乌局势新进展",4,7,73,2023-06-15 23:11,,"['https://wx2.sinaimg.cn/large/7ae09e32gy1hezb267p83j21kw11ygq8.jpg', 'https://wx2.sinaimg.cn/large/7ae09e32gy1hezb26s98ej21kw0zeq90.jpg', 'https://wx4.sinaimg.cn/large/7ae09e32gy1hezb27cm9jj21kw11y45l.jpg', 'https://wx2.sinaimg.cn/large/7ae09e32gy1hezb27xedlj21kw0pwah9.jpg', 'https://wx4.sinaimg.cn/large/7ae09e32gy1hezb25nwfsj21kw13ydm8.jpg']",,
4913029953100165,2061540914,英英布谷,只有我们全体人民的共同力量，我们才能阻止敌人。我们一定会阻止俄罗斯。我们将把它赶出我们的土地，随着乌克兰的自由，我们将缅怀所有为乌克兰献出生命的人，缅怀我们不同时代所有同样梦想乌克兰人生活在自由中的英雄。--泽连斯基#泽连斯基##乌克兰##乌克兰战争##俄罗斯##俄乌战争#,,,,"泽连斯基,乌克兰,乌克兰战争,俄罗斯,俄乌战争",1,7,91,2023-06-15 22:58,,"['https://wx4.sinaimg.cn/large/7ae09e32gy1hezask50azj21400qp46b.jpg', 'https://wx4.sinaimg.cn/large/7ae09e32gy1hezaskrj3oj20zk0nogr0.jpg', 'https://wx2.sinaimg.cn/large/7ae09e32gy1hezasl8zt6j20u00k0ads.jpg', 'https://wx1.sinaimg.cn/large/7ae09e32gy1hezaslry0hj21400qodl2.jpg']",,
4913027374384430,2061540914,英英布谷,欧洲议会投票赞成一项决议，--呼吁今年开始与乌克兰进行欧盟成员国资格谈判，--要求北约在维尔纽斯峰会上为乌克兰提供加入北约的途径，--提供加入前的安全保障。#欧盟##北约##乌克兰##乌克兰战争##乌克兰局势##俄乌战争##俄罗斯#,,,,"欧盟,北约,乌克兰,乌克兰战争,乌克兰局势,俄乌战争,俄罗斯",4,9,96,2023-06-15 22:47,,['https://wx2.sinaimg.cn/large/7ae09e32gy1hezagwt5umj20ow0eedou.jpg'],,
4913026664763449,7817727456,红袍萤火虫11Pro,#俄乌战争#德广联、德国时代周报、荷兰NOS说，荷兰军事情报局去年6月最先得到了乌克兰计划攻击北溪天然气管道的消息，随后通知了美国、德国等盟友。CIA接报后，曾警告乌克兰方面切勿执行这样的计划。,,,,俄乌战争,1,7,22,2023-06-15 22:44,,['https://wx1.sinaimg.cn/large/008x4o2kgy1hezaee37z2j30jg0ayaba.jpg'],,
4913025713179860,2061540914,英英布谷,到目前为止，乌克兰在反攻中只投入了12个旅中的3个旅。路透社说，决定性的战斗还在前面。#乌克兰##俄罗斯##乌克兰反攻##乌克兰局势##俄乌战争##俄乌局势#,,,,"乌克兰,俄罗斯,乌克兰反攻,乌克兰局势,俄乌战争,俄乌局势",4,9,131,2023-06-15 22:41,,['https://wx1.sinaimg.cn/large/7ae09e32gy1hezaae0wkjj20xb0iqqfr.jpg'],,
4912682073853330,2937709505,兔子军事分享,【俄罗斯太平洋舰队在日本海和鄂霍次克海举行演习】#俄乌局势新进展##俄乌战争#“沙波什尼科夫元帅”号护卫舰、“特里布茨海军上将”号、“潘捷列夫海军上将”号大型反潜舰组成的编队，进行了搜索、追踪并摧毁敌方潜艇的训练。（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌局势新进展,俄乌战争",0,0,5,2023-06-14 23:55,,,,
4912679158549495,7817727456,红袍萤火虫11Pro,#俄乌战争#俄方视频：击落乌军无人机L红袍萤火虫11Pro的微博视频,,,,俄乌战争,0,0,8,2023-06-14 23:44,,,,
4912679062340535,2937709505,兔子军事分享,【乌军依维柯LMV战车，液晶大屏遥控M2重机枪】#俄乌局势新进展##俄乌战争#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌局势新进展,俄乌战争",0,0,1,2023-06-14 23:43,,,,
4912678646319910,2937709505,兔子军事分享,【战场电动自行车，站着骑】#俄乌局势新进展##俄乌战争#（视频来源网络）L兔子军事分享的微博视频,,,,"俄乌局势新进展,俄乌战争",0,0,1,2023-06-14 23:42,,,,
4912676347577548,2061540914,英英布谷,乌克兰报告说，俄罗斯人在扎波罗热地区开采了一些水坝。这些水坝位于Trudovoye、Snegurevka和Ostrikovka地区的Tokmachka河上。俄罗斯军队打算在乌克兰军队向托克马克推进时将其炸毁。#乌克兰##俄罗斯##俄乌战争##乌克兰局势##俄乌局势新进展#,,,,"乌克兰,俄罗斯,俄乌战争,乌克兰局势,俄乌局势新进展",2,10,29,2023-06-14 23:32,,['https://wx2.sinaimg.cn/large/7ae09e32gy1hey65sngc6j20zk0ndqj9.jpg'],,
4912666562269945,7817727456,红袍萤火虫11Pro,#俄乌战争#卢卡申科接受俄电视主持人OrcaSkabeyeva采访时说：“在反攻的短短一周内，乌克兰损失了4万人，10万人受伤。”,,,,俄乌战争,1,7,7,2023-06-14 22:54,,['https://wx4.sinaimg.cn/large/008x4o2kgy1hey52hmpzjj30zo0k07bd.jpg'],,
4912665392319440,6477224213,HOYOYAU,契丹人该死的骗子可还行，大毛子是值一句slavaukraine的真的好似#俄乌战争##战争雷霆#,,,,"俄乌战争,战争雷霆",0,0,0,2023-06-14 22:49,,['https://wx1.sinaimg.cn/large/0074lLUhgy1hey4vmxx26j335s2dc1l2.jpg'],,
4912661001931118,6256258692,酒巷诗行长,上月下旬，俄罗斯再次向乌克兰发出和谈信号，并提出三个条件。一，乌克兰不得加入北约。二，乌克兰放弃克里米亚与顿巴斯地区的主权。三，乌克兰要把俄语当作官方语言。不管乌克兰能否接受俄方条件，可以看出，此次战争都是乌要加入北约惹的祸。在开战之前，俄方劝说乌方不要加入北约。在劝说无果的情况下，俄方率先吞并克里米亚，以获取黑海的制海权。可以说，俄方从此已经开始为特别军事行动而备战。有人说，加入北约是乌克兰的自主权。但是我要问，美国允许俄罗斯在古巴建立军事基地并部署导弹吗？还未正式加入北约，乌克兰就仗着美国及西方国家的支持，煽动国内反俄排俄情绪，对国内俄族居民采取歧视政策，甚至剥夺他们讲俄语的权利。面对如此沙文主义，俄罗斯会坐视不管吗？况且，克里米亚和顿巴斯地区曾经是俄罗斯的一部分。以前，华人在东南亚国家遭受迫害与屠杀，因为当时我们国力有限，也就阻止能力有限。如果今天再发生此类排华事件，我们最起码要派出军舰采取撤侨行动吧。由此，我们对俄罗斯保护乌境内的俄族居民利益应该有所理解。既然俄方已经选择军事手段捍卫国家与民族利益，就不可能当作权宜之计，必然不达目的誓不罢休。乌克兰如果仍然死抱北约大腿，那就相当不明智了。再问乌克兰一下，美国允许古巴与俄罗斯军事结盟吗？#俄乌战争##俄乌局势##俄乌冲突##北约##军事##关注俄乌局势最新进展##战争##战争与和,,,,"俄乌战争,俄乌局势,俄乌冲突,北约,军事,关注俄乌局势最新进展,战争,战争与和平",7,73,125,2023-06-14 22:31,,['https://wx4.sinaimg.cn/large/006PoCGgly1hey4apzab8j30n30fp446.jpg'],,
4912653891537520,5586933121,从宇宙黑洞飞出火凤凰,【防务新观察｜乌军宣布反攻首批战果美侦察机对我高强度抵近侦察】乌克兰宣布夺回多个村庄，外媒称这是乌军反攻中的首批战果，俄军则宣布多个方向击退了乌军多次进攻，俄媒还放出西方援乌武器装备被摧毁画面。#俄乌冲突##俄乌战争#美空军RC-135U电子侦察机近期在我周边频繁现身，美军上个月出动46架次大型侦察机在南海进行抵近侦察，其中超过10架次是从菲律宾克拉克基地起飞。美国通过防务合作加大力度拉拢印度，印度却拒绝加入“北约+”，搞双航母军演印度究竟想展示什么？#军事#就这样的相关话题权威专家为你深度解析！（来源：央视网）L从宇宙黑洞飞出火凤凰的微博,,,,"俄乌冲突,俄乌战争,军事",0,0,1,2023-06-14 22:03,,,,
4912625668590293,1890961194,雨中看江,谁炸了大坝？#吐槽##俄乌战争#L雨中看江的微博视频,,,,"吐槽,俄乌战争",0,0,0,2023-06-14 20:11,,,,
4912320692095353,2061540914,英英布谷,《华尔街日报》写道，美国打算向乌克兰提供贫铀坦克炮弹。#美国##乌克兰##俄罗斯##俄乌战争##俄乌局势新进展#,,,,"美国,乌克兰,俄罗斯,俄乌战争,俄乌局势新进展",3,9,105,2023-06-13 23:59,,['https://wx1.sinaimg.cn/large/7ae09e32gy1hex1bsdsijj20iw09gdkb.jpg'],,
